,trace,fit,frames
799,7639.201171875,7730.957,799
800,7598.9755859375,7730.957,800
801,7840.4423828125,7730.957,801
802,7787.95556640625,7730.957,802
803,7781.0283203125,7730.957,803
804,7760.66162109375,7730.957,804
805,7619.2216796875,7730.957,805
806,8999.7880859375,8941.844,806
807,7870.9296875,7730.957,807
808,7748.18505859375,7730.957,808
809,7725.189453125,7730.957,809
810,7768.81787109375,7730.957,810
811,7712.41357421875,7730.957,811
812,7700.8037109375,7730.957,812
813,7607.81103515625,7730.957,813
814,7741.78515625,7730.957,814
815,7820.38671875,7730.957,815
816,7783.9921875,7730.957,816
817,7656.7548828125,7730.957,817
818,7670.89404296875,7730.957,818
819,7665.0859375,7730.957,819
820,7719.4853515625,7730.957,820
821,7848.5146484375,7730.957,821
822,7719.1923828125,7730.957,822
823,7642.435546875,7730.957,823
824,7602.345703125,7730.957,824
825,7765.77490234375,7730.957,825
826,7778.5439453125,7730.957,826
827,7876.88720703125,7730.957,827
828,7750.39990234375,7730.957,828
829,7809.728515625,7730.957,829
830,7757.984375,7730.957,830
831,7793.13330078125,7730.957,831
832,7743.1533203125,7730.957,832
833,7771.6767578125,7730.957,833
834,7786.4052734375,7730.957,834
835,7756.181640625,7730.957,835
836,7755.486328125,7730.957,836
837,7714.6181640625,7730.957,837
838,7659.625,7730.957,838
839,8877.486328125,8941.844,839
840,10251.2119140625,10152.7295,840
841,10339.7109375,10152.7295,841
842,9046.81640625,8941.844,842
843,8969.412109375,8941.844,843
