,N4_trace_good,N4_fit_good,N4_trace_bad,N4_fit_bad,frames
3158,9519,9433.476,6708,6807.3857,3158
3159,9312,9433.476,6922,6807.3857,3159
3160,9307,9433.476,6804,6807.3857,3160
3161,9238,9433.476,6745,6807.3857,3161
3162,9279,9433.476,7043,7275.607,3162
3163,9426,9433.476,7170,7275.607,3163
3164,9295,9433.476,7046,7275.607,3164
3165,9271,9433.476,7303,7275.607,3165
3166,9389,9433.476,7224,7275.607,3166
3167,9692,9433.476,7317,7275.607,3167
3168,9821,9433.476,7338,7275.607,3168
3169,9302,9433.476,7205,7275.607,3169
3170,9256,9433.476,7205,7275.607,3170
3171,9474,9433.476,7313,7275.607,3171
3172,9454,9433.476,7183,7275.607,3172
3173,9388,9433.476,7191,7275.607,3173
3174,9566,9433.476,6732,6807.3857,3174
3175,9294,9433.476,6764,6807.3857,3175
3176,9386,9433.476,6821,6807.3857,3176
3177,9512,9433.476,6789,6807.3857,3177
3178,9443,9433.476,6711,6807.3857,3178
3179,9449,9433.476,6779,6807.3857,3179
3180,9235,9433.476,6729,6807.3857,3180
3181,9434,9433.476,6812,6807.3857,3181
3182,9506,9433.476,6839,6807.3857,3182
3183,9451,9433.476,6696,6807.3857,3183
3184,9392,9433.476,6869,6807.3857,3184
3185,9276,9433.476,6708,6807.3857,3185
3186,9286,9433.476,6848,6807.3857,3186
3187,9261,9433.476,6859,6807.3857,3187
3188,9169,9433.476,6822,6807.3857,3188
3189,9358,9433.476,6853,6807.3857,3189
3190,9382,9433.476,6765,6807.3857,3190
3191,9438,9433.476,6751,6807.3857,3191
3192,9552,9433.476,6839,6807.3857,3192
3193,9350,9433.476,6854,6807.3857,3193
3194,9527,9433.476,6806,6807.3857,3194
3195,9421,9433.476,6790,6807.3857,3195
3196,9413,9433.476,6841,6807.3857,3196
3197,9515,9433.476,6832,6807.3857,3197
3198,9329,9433.476,6701,6807.3857,3198
3199,9359,9433.476,6887,6807.3857,3199
3200,9474,9433.476,6797,6807.3857,3200
3201,9289,9433.476,6689,6807.3857,3201
3202,8419,9433.476,6729,6807.3857,3202
3203,8855,9433.476,6598,6807.3857,3203
3204,9217,9433.476,6700,6807.3857,3204
3205,8204,8206.367,6703,6807.3857,3205
3206,8236,8206.367,6760,6807.3857,3206
3207,8287,8206.367,6740,6807.3857,3207
3208,8151,8206.367,6848,6807.3857,3208
3209,8274,8206.367,6715,6807.3857,3209
3210,8114,8206.367,6661,6807.3857,3210
3211,8187,8206.367,6824,6807.3857,3211
3212,8249,8206.367,6926,6807.3857,3212
3213,8319,8206.367,6868,6807.3857,3213
3214,8167,8206.367,6850,6807.3857,3214
3215,8259,8206.367,6768,6807.3857,3215
3216,8080,8206.367,6827,6807.3857,3216
3217,8369,8206.367,6777,6807.3857,3217
3218,7767,6979.259,6645,6807.3857,3218
3219,6999,6979.259,6968,6807.3857,3219
3220,7075,6979.259,6731,6807.3857,3220
3221,7036,6979.259,6858,6807.3857,3221
3222,7036,6979.259,6791,6807.3857,3222
3223,6930,6979.259,6649,6807.3857,3223
3224,6981,6979.259,6902,6807.3857,3224
3225,7063,6979.259,6845,6807.3857,3225
3226,7227,6979.259,6734,6807.3857,3226
3227,7993,8206.367,6612,6807.3857,3227
3228,8025,8206.367,6780,6807.3857,3228
3229,8195,8206.367,6753,6807.3857,3229
3230,8125,8206.367,6736,6807.3857,3230
3231,8139,8206.367,6816,6807.3857,3231
3232,8140,8206.367,6839,6807.3857,3232
3233,8298,8206.367,6719,6807.3857,3233
3234,8224,8206.367,6495,6339.1646,3234
3235,8194,8206.367,6174,6339.1646,3235
3236,8124,8206.367,6375,6339.1646,3236
3237,8104,8206.367,6251,6339.1646,3237
3238,8058,8206.367,6340,6339.1646,3238
3239,8187,8206.367,6244,6339.1646,3239
3240,8040,8206.367,6367,6339.1646,3240
3241,8242,8206.367,6704,6807.3857,3241
3242,7978,8206.367,6682,6807.3857,3242
3243,8228,8206.367,6633,6807.3857,3243
3244,8123,8206.367,6810,6807.3857,3244
3245,8265,8206.367,6703,6807.3857,3245
3246,8070,8206.367,6940,6807.3857,3246
3247,8105,8206.367,6864,6807.3857,3247
3248,8925,8206.367,6789,6807.3857,3248
3249,8209,8206.367,6745,6807.3857,3249
3250,8208,8206.367,6713,6807.3857,3250
3251,7985,8206.367,6662,6807.3857,3251
3252,9332,9433.476,6689,6807.3857,3252
3253,10269,10660.584,6702,6807.3857,3253
3254,10601,10660.584,6837,6807.3857,3254
3255,10406,10660.584,6632,6807.3857,3255
3256,10306,10660.584,6288,6339.1646,3256
3257,10625,10660.584,6158,6339.1646,3257
3258,10431,10660.584,6213,6339.1646,3258
3259,10478,10660.584,6283,6339.1646,3259
3260,10392,10660.584,6594,6807.3857,3260
3261,10354,10660.584,6753,6807.3857,3261
3262,10643,10660.584,6684,6807.3857,3262
3263,10508,10660.584,6796,6807.3857,3263
3264,10412,10660.584,6856,6807.3857,3264
3265,9346,9433.476,7242,7275.607,3265
3266,9261,9433.476,7329,7275.607,3266
3267,9416,9433.476,7237,7275.607,3267
3268,9321,9433.476,7056,7275.607,3268
3269,9353,9433.476,7231,7275.607,3269
3270,9195,9433.476,7093,7275.607,3270
3271,8775,8206.367,7120,7275.607,3271
3272,8285,8206.367,7135,7275.607,3272
3273,8122,8206.367,7236,7275.607,3273
3274,8051,8206.367,7123,7275.607,3274
3275,7989,8206.367,7130,7275.607,3275
3276,8242,8206.367,7233,7275.607,3276
3277,8070,8206.367,7226,7275.607,3277
3278,8233,8206.367,7245,7275.607,3278
3279,8322,8206.367,7116,7275.607,3279
3280,8228,8206.367,7368,7275.607,3280
3281,8190,8206.367,7271,7275.607,3281
3282,7978,8206.367,7247,7275.607,3282
3283,8083,8206.367,7285,7275.607,3283
3284,7950,8206.367,7326,7275.607,3284
3285,8313,8206.367,7413,7275.607,3285
3286,8215,8206.367,7321,7275.607,3286
3287,8165,8206.367,7301,7275.607,3287
3288,7626,6979.259,7319,7275.607,3288
3289,6878,6979.259,6772,6807.3857,3289
3290,6956,6979.259,6767,6807.3857,3290
3291,7069,6979.259,6672,6807.3857,3291
3292,6939,6979.259,6601,6807.3857,3292
3293,6711,6979.259,6822,6807.3857,3293
3294,6925,6979.259,6680,6807.3857,3294
3295,7630,6979.259,6689,6807.3857,3295
3296,6912,6979.259,6832,6807.3857,3296
3297,6989,6979.259,6820,6807.3857,3297
3298,6934,6979.259,6780,6807.3857,3298
3299,6940,6979.259,6807,6807.3857,3299
3300,6870,6979.259,6690,6807.3857,3300
3301,7070,6979.259,6961,6807.3857,3301
3302,7114,6979.259,6712,6807.3857,3302
3303,7189,6979.259,6775,6807.3857,3303
3304,7233,6979.259,6441,6339.1646,3304
3305,7136,6979.259,6408,6339.1646,3305
3306,7407,6979.259,6224,6339.1646,3306
3307,8289,8206.367,6388,6339.1646,3307
3308,8382,8206.367,6304,6339.1646,3308
3309,8161,8206.367,6211,6339.1646,3309
3310,8159,8206.367,6427,6339.1646,3310
3311,8170,8206.367,6272,6339.1646,3311
3312,8108,8206.367,6422,6339.1646,3312
3313,8200,8206.367,6567,6807.3857,3313
3314,6977,6979.259,6739,6807.3857,3314
3315,6807,6979.259,6711,6807.3857,3315
3316,6860,6979.259,6719,6807.3857,3316
3317,6929,6979.259,6608,6807.3857,3317
3318,6957,6979.259,6663,6807.3857,3318
3319,7626,6979.259,6792,6807.3857,3319
3320,8060,8206.367,6852,6807.3857,3320
3321,8232,8206.367,6523,6339.1646,3321
3322,8053,8206.367,6371,6339.1646,3322
3323,8411,8206.367,6297,6339.1646,3323
3324,8126,8206.367,6395,6339.1646,3324
3325,8018,8206.367,6171,6339.1646,3325
3326,9796,9433.476,6454,6339.1646,3326
3327,10620,10660.584,6348,6339.1646,3327
3328,11011,10660.584,6349,6339.1646,3328
3329,10531,10660.584,6292,6339.1646,3329
3330,10828,10660.584,6348,6339.1646,3330
3331,10597,10660.584,6290,6339.1646,3331
3332,10776,10660.584,6245,6339.1646,3332
3333,10756,10660.584,6326,6339.1646,3333
3334,10352,10660.584,6328,6339.1646,3334
3335,10764,10660.584,6180,6339.1646,3335
3336,10394,10660.584,6147,6339.1646,3336
3337,10555,10660.584,6516,6339.1646,3337
3338,9368,9433.476,6805,6807.3857,3338
3339,9470,9433.476,6278,6339.1646,3339
3340,9544,9433.476,6202,6339.1646,3340
3341,9852,9433.476,6097,6339.1646,3341
3342,10656,10660.584,5841,5870.9434,3342
3343,10559,10660.584,6021,5870.9434,3343
3344,10677,10660.584,5888,5870.9434,3344
3345,10662,10660.584,5849,5870.9434,3345
3346,10550,10660.584,5836,5870.9434,3346
3347,10834,10660.584,5853,5870.9434,3347
3348,10857,10660.584,5822,5870.9434,3348
3349,9768,9433.476,5893,5870.9434,3349
3350,9207,9433.476,5691,5870.9434,3350
3351,9433,9433.476,5808,5870.9434,3351
3352,9053,9433.476,5869,5870.9434,3352
3353,9142,9433.476,5964,5870.9434,3353
3354,9218,9433.476,5931,5870.9434,3354
3355,8990,9433.476,5769,5870.9434,3355
3356,9259,9433.476,5802,5870.9434,3356
3357,8998,9433.476,5780,5870.9434,3357
3358,9383,9433.476,5804,5870.9434,3358
3359,9299,9433.476,6109,6339.1646,3359
3360,9245,9433.476,6221,6339.1646,3360
3361,9452,9433.476,6211,6339.1646,3361
3362,9281,9433.476,6481,6339.1646,3362
3363,9320,9433.476,6360,6339.1646,3363
3364,9561,9433.476,6555,6339.1646,3364
3365,9395,9433.476,6303,6339.1646,3365
3366,9224,9433.476,6426,6339.1646,3366
3367,9241,9433.476,6739,6807.3857,3367
3368,9634,9433.476,6355,6339.1646,3368
3369,9427,9433.476,6819,6807.3857,3369
3370,10496,10660.584,6880,6807.3857,3370
3371,10859,10660.584,6823,6807.3857,3371
3372,10618,10660.584,6754,6807.3857,3372
3373,10824,10660.584,6780,6807.3857,3373
3374,10741,10660.584,6834,6807.3857,3374
3375,10042,9433.476,6695,6807.3857,3375
3376,9500,9433.476,6625,6807.3857,3376
3377,9669,9433.476,6854,6807.3857,3377
3378,8577,8206.367,6894,6807.3857,3378
3379,8142,8206.367,6728,6807.3857,3379
3380,8124,8206.367,6912,6807.3857,3380
3381,8016,8206.367,6725,6807.3857,3381
3382,8073,8206.367,6297,6339.1646,3382
3383,7916,8206.367,6312,6339.1646,3383
3384,8131,8206.367,6220,6339.1646,3384
3385,9348,9433.476,6378,6339.1646,3385
3386,9407,9433.476,6484,6339.1646,3386
3387,9084,9433.476,6591,6807.3857,3387
3388,9335,9433.476,6738,6807.3857,3388
3389,9228,9433.476,6720,6807.3857,3389
3390,8082,8206.367,6654,6807.3857,3390
3391,7976,8206.367,6622,6807.3857,3391
3392,8210,8206.367,6742,6807.3857,3392
3393,8330,8206.367,6659,6807.3857,3393
3394,8061,8206.367,6907,6807.3857,3394
3395,8353,8206.367,6863,6807.3857,3395
3396,8023,8206.367,6834,6807.3857,3396
3397,8112,8206.367,6691,6807.3857,3397
3398,8188,8206.367,6857,6807.3857,3398
3399,8067,8206.367,6676,6807.3857,3399
3400,8063,8206.367,6695,6807.3857,3400
3401,8820,8206.367,6835,6807.3857,3401
3402,8577,8206.367,6853,6807.3857,3402
3403,8173,8206.367,6927,6807.3857,3403
3404,8136,8206.367,7362,7275.607,3404
3405,8134,8206.367,7233,7275.607,3405
3406,8221,8206.367,7332,7275.607,3406
3407,8141,8206.367,7162,7275.607,3407
3408,8184,8206.367,7344,7275.607,3408
3409,8141,8206.367,7284,7275.607,3409
3410,8070,8206.367,7306,7275.607,3410
3411,8249,8206.367,6958,6807.3857,3411
3412,7974,8206.367,6654,6807.3857,3412
3413,8080,8206.367,6860,6807.3857,3413
3414,8110,8206.367,6880,6807.3857,3414
3415,8681,8206.367,6945,6807.3857,3415
3416,9478,9433.476,6724,6807.3857,3416
3417,9384,9433.476,6826,6807.3857,3417
3418,10200,9433.476,6884,6807.3857,3418
3419,9082,9433.476,6866,6807.3857,3419
3420,7892,8206.367,7412,7275.607,3420
3421,8113,8206.367,7164,7275.607,3421
3422,8042,8206.367,6767,6807.3857,3422
3423,8060,8206.367,6858,6807.3857,3423
3424,8033,8206.367,6701,6807.3857,3424
3425,8302,8206.367,6607,6807.3857,3425
3426,8164,8206.367,7059,6807.3857,3426
3427,9166,9433.476,7005,6807.3857,3427
3428,9390,9433.476,7166,7275.607,3428
3429,9871,9433.476,7177,7275.607,3429
3430,10523,10660.584,7156,7275.607,3430
3431,10568,10660.584,7148,7275.607,3431
3432,9693,9433.476,7438,7275.607,3432
3433,9309,9433.476,7237,7275.607,3433
3434,9235,9433.476,7162,7275.607,3434
3435,9149,9433.476,7310,7275.607,3435
3436,9376,9433.476,7393,7275.607,3436
3437,9257,9433.476,7313,7275.607,3437
3438,9376,9433.476,7293,7275.607,3438
3439,9097,9433.476,7060,7275.607,3439
3440,9401,9433.476,7034,7275.607,3440
3441,9485,9433.476,6864,6807.3857,3441
3442,9228,9433.476,6842,6807.3857,3442
3443,9432,9433.476,6760,6807.3857,3443
3444,9288,9433.476,6688,6807.3857,3444
3445,9434,9433.476,6740,6807.3857,3445
3446,9296,9433.476,6596,6807.3857,3446
3447,9555,9433.476,6269,6339.1646,3447
3448,9450,9433.476,6263,6339.1646,3448
3449,9239,9433.476,6175,6339.1646,3449
3450,9378,9433.476,6773,6807.3857,3450
3451,9380,9433.476,6733,6807.3857,3451
3452,9289,9433.476,6784,6807.3857,3452
3453,9526,9433.476,6890,6807.3857,3453
3454,9317,9433.476,6796,6807.3857,3454
3455,9459,9433.476,6871,6807.3857,3455
3456,9482,9433.476,6707,6807.3857,3456
3457,9434,9433.476,6742,6807.3857,3457
3458,9479,9433.476,6682,6807.3857,3458
3459,8185,8206.367,6614,6807.3857,3459
3460,9019,9433.476,6211,6339.1646,3460
3461,9373,9433.476,6339,6339.1646,3461
3462,9296,9433.476,6359,6339.1646,3462
3463,9307,9433.476,6375,6339.1646,3463
3464,9372,9433.476,6178,6339.1646,3464
3465,9268,9433.476,6422,6339.1646,3465
3466,9435,9433.476,6258,6339.1646,3466
3467,9236,9433.476,6243,6339.1646,3467
3468,9246,9433.476,6254,6339.1646,3468
3469,9425,9433.476,6365,6339.1646,3469
3470,9352,9433.476,6358,6339.1646,3470
3471,9154,9433.476,6207,6339.1646,3471
3472,9245,9433.476,6184,6339.1646,3472
3473,9332,9433.476,6280,6339.1646,3473
3474,9461,9433.476,6300,6339.1646,3474
3475,9338,9433.476,6240,6339.1646,3475
3476,9161,9433.476,6369,6339.1646,3476
3477,9247,9433.476,6148,6339.1646,3477
3478,9069,9433.476,6235,6339.1646,3478
3479,9540,9433.476,6248,6339.1646,3479
3480,9515,9433.476,6244,6339.1646,3480
3481,9305,9433.476,6197,6339.1646,3481
3482,9266,9433.476,6242,6339.1646,3482
3483,9192,9433.476,6195,6339.1646,3483
3484,8990,9433.476,5953,5870.9434,3484
3485,9390,9433.476,5849,5870.9434,3485
3486,9401,9433.476,6006,5870.9434,3486
3487,9178,9433.476,5859,5870.9434,3487
3488,9252,9433.476,5811,5870.9434,3488
3489,9246,9433.476,5899,5870.9434,3489
3490,9179,9433.476,5892,5870.9434,3490
3491,9141,9433.476,5900,5870.9434,3491
3492,8719,9433.476,5844,5870.9434,3492
3493,9153,9433.476,6104,5870.9434,3493
3494,9107,9433.476,6104,5870.9434,3494
3495,9387,9433.476,5823,5870.9434,3495
3496,9169,9433.476,5749,5870.9434,3496
3497,9353,9433.476,5809,5870.9434,3497
3498,9360,9433.476,5952,5870.9434,3498
3499,9342,9433.476,5815,5870.9434,3499
3500,9311,9433.476,5827,5870.9434,3500
3501,9304,9433.476,5822,5870.9434,3501
3502,9308,9433.476,5915,5870.9434,3502
3503,9308,9433.476,5761,5870.9434,3503
3504,9104,9433.476,5833,5870.9434,3504
3505,9286,9433.476,5878,5870.9434,3505
3506,9332,9433.476,5852,5870.9434,3506
3507,9220,9433.476,5808,5870.9434,3507
3508,9222,9433.476,5801,5870.9434,3508
3509,9349,9433.476,5929,5870.9434,3509
3510,9216,9433.476,5705,5870.9434,3510
3511,9333,9433.476,5804,5870.9434,3511
3512,9399,9433.476,5934,5870.9434,3512
3513,9058,9433.476,5994,5870.9434,3513
3514,9216,9433.476,5834,5870.9434,3514
3515,9236,9433.476,6232,6339.1646,3515
3516,9022,9433.476,6388,6339.1646,3516
3517,9231,9433.476,5943,5870.9434,3517
3518,8979,9433.476,5781,5870.9434,3518
3519,9303,9433.476,5823,5870.9434,3519
3520,9279,9433.476,5828,5870.9434,3520
3521,9317,9433.476,5945,5870.9434,3521
3522,8995,9433.476,5802,5870.9434,3522
3523,9191,9433.476,6113,6339.1646,3523
3524,9206,9433.476,6351,6339.1646,3524
3525,9163,9433.476,6428,6339.1646,3525
3526,9223,9433.476,6848,6807.3857,3526
3527,10167,10660.584,6752,6807.3857,3527
3528,10550,10660.584,6828,6807.3857,3528
3529,10444,10660.584,6864,6807.3857,3529
3530,10649,10660.584,6665,6807.3857,3530
3531,9724,9433.476,6832,6807.3857,3531
3532,9331,9433.476,6833,6807.3857,3532
3533,9474,9433.476,6762,6807.3857,3533
3534,9394,9433.476,6619,6807.3857,3534
3535,9623,9433.476,6244,6339.1646,3535
3536,9362,9433.476,6098,6339.1646,3536
3537,9024,9433.476,6184,6339.1646,3537
3538,9088,9433.476,6351,6339.1646,3538
3539,9240,9433.476,6206,6339.1646,3539
3540,9296,9433.476,6329,6339.1646,3540
3541,9330,9433.476,6645,6807.3857,3541
3542,9216,9433.476,6764,6807.3857,3542
3543,8360,8206.367,6780,6807.3857,3543
3544,8214,8206.367,6688,6807.3857,3544
3545,8240,8206.367,6775,6807.3857,3545
3546,8073,8206.367,6495,6807.3857,3546
3547,7921,8206.367,7092,7275.607,3547
3548,7931,8206.367,7071,7275.607,3548
3549,8090,8206.367,6717,6807.3857,3549
3550,8231,8206.367,6830,6807.3857,3550
3551,8097,8206.367,6629,6807.3857,3551
3552,8277,8206.367,6822,6807.3857,3552
3553,8292,8206.367,6835,6807.3857,3553
3554,8264,8206.367,6840,6807.3857,3554
3555,7946,8206.367,6795,6807.3857,3555
3556,8133,8206.367,6741,6807.3857,3556
3557,8085,8206.367,6756,6807.3857,3557
3558,8266,8206.367,6595,6807.3857,3558
3559,8317,8206.367,6745,6807.3857,3559
3560,7766,6979.259,6634,6807.3857,3560
3561,7041,6979.259,6576,6807.3857,3561
3562,6932,6979.259,6658,6807.3857,3562
3563,6774,6979.259,7078,6807.3857,3563
3564,6985,6979.259,6903,6807.3857,3564
3565,6881,6979.259,6716,6807.3857,3565
3566,6883,6979.259,6684,6807.3857,3566
3567,6939,6979.259,6772,6807.3857,3567
3568,6906,6979.259,6608,6807.3857,3568
3569,7006,6979.259,6673,6807.3857,3569
3570,6970,6979.259,6698,6807.3857,3570
3571,6891,6979.259,6710,6807.3857,3571
3572,7219,6979.259,6645,6807.3857,3572
3573,7109,6979.259,6341,6339.1646,3573
3574,7127,6979.259,6182,6339.1646,3574
3575,7465,6979.259,6184,6339.1646,3575
3576,8321,8206.367,6257,6339.1646,3576
3577,7874,8206.367,6254,6339.1646,3577
3578,8313,8206.367,6219,6339.1646,3578
3579,8206,8206.367,6223,6339.1646,3579
3580,8291,8206.367,6334,6339.1646,3580
3581,8065,8206.367,6287,6339.1646,3581
3582,9032,9433.476,6309,6339.1646,3582
3583,9139,9433.476,6311,6339.1646,3583
3584,9294,9433.476,6589,6807.3857,3584
3585,9004,9433.476,6806,6807.3857,3585
3586,8306,8206.367,6850,6807.3857,3586
3587,8189,8206.367,6758,6807.3857,3587
3588,8138,8206.367,6775,6807.3857,3588
3589,8115,8206.367,6726,6807.3857,3589
3590,8070,8206.367,6720,6807.3857,3590
3591,9140,9433.476,6579,6807.3857,3591
3592,10335,9433.476,6756,6807.3857,3592
3593,10265,9433.476,6738,6807.3857,3593
3594,10208,9433.476,6504,6807.3857,3594
3595,9153,9433.476,6751,6807.3857,3595
3596,9362,9433.476,6736,6807.3857,3596
3597,9508,9433.476,6894,6807.3857,3597
3598,9709,9433.476,6774,6807.3857,3598
3599,10093,9433.476,6728,6807.3857,3599
3600,9854,9433.476,6673,6807.3857,3600
3601,10100,9433.476,6718,6807.3857,3601
3602,10080,9433.476,6801,6807.3857,3602
3603,10070,9433.476,6701,6807.3857,3603
3604,9511,9433.476,6929,6807.3857,3604
3605,8113,8206.367,6863,6807.3857,3605
3606,8025,8206.367,6812,6807.3857,3606
3607,7967,8206.367,6745,6807.3857,3607
3608,8133,8206.367,6694,6807.3857,3608
3609,7918,8206.367,6809,6807.3857,3609
3610,8125,8206.367,6755,6807.3857,3610
3611,8108,8206.367,6631,6807.3857,3611
3612,7935,8206.367,6740,6807.3857,3612
3613,7977,8206.367,6750,6807.3857,3613
3614,7800,8206.367,6665,6807.3857,3614
3615,8002,8206.367,6764,6807.3857,3615
3616,7984,8206.367,6767,6807.3857,3616
3617,8111,8206.367,7318,7275.607,3617
3618,7996,8206.367,7305,7275.607,3618
3619,8186,8206.367,7335,7275.607,3619
3620,8251,8206.367,7319,7275.607,3620
3621,8042,8206.367,7139,7275.607,3621
3622,8302,8206.367,6776,6807.3857,3622
3623,8441,8206.367,6362,6339.1646,3623
3624,8120,8206.367,6252,6339.1646,3624
3625,8006,8206.367,6356,6339.1646,3625
3626,8164,8206.367,6238,6339.1646,3626
3627,8319,8206.367,6238,6339.1646,3627
3628,8260,8206.367,6646,6807.3857,3628
3629,7978,8206.367,6724,6807.3857,3629
3630,8135,8206.367,6755,6807.3857,3630
3631,8097,8206.367,6862,6807.3857,3631
3632,9114,8206.367,6831,6807.3857,3632
3633,8436,8206.367,6781,6807.3857,3633
3634,9043,9433.476,6686,6807.3857,3634
3635,9358,9433.476,6779,6807.3857,3635
3636,9327,9433.476,6571,6807.3857,3636
3637,9250,9433.476,6720,6807.3857,3637
3638,9495,9433.476,6817,6807.3857,3638
3639,9068,9433.476,6860,6807.3857,3639
3640,9149,9433.476,6716,6807.3857,3640
3641,9343,9433.476,6614,6807.3857,3641
3642,9383,9433.476,6761,6807.3857,3642
3643,9249,9433.476,6577,6807.3857,3643
3644,9353,9433.476,6833,6807.3857,3644
3645,9291,9433.476,6515,6807.3857,3645
3646,9333,9433.476,6751,6807.3857,3646
3647,9097,9433.476,6733,6807.3857,3647
3648,9229,9433.476,6822,6807.3857,3648
3649,9209,9433.476,6959,6807.3857,3649
3650,9249,9433.476,6521,6339.1646,3650
3651,9377,9433.476,6347,6339.1646,3651
3652,9464,9433.476,6216,6339.1646,3652
3653,9190,9433.476,6553,6339.1646,3653
3654,9238,9433.476,6732,6807.3857,3654
3655,9422,9433.476,6805,6807.3857,3655
3656,9281,9433.476,6668,6807.3857,3656
3657,9414,9433.476,6846,6807.3857,3657
3658,9172,9433.476,6553,6807.3857,3658
3659,9457,9433.476,6707,6807.3857,3659
3660,9140,9433.476,6740,6807.3857,3660
3661,8075,8206.367,6827,6807.3857,3661
3662,8048,8206.367,6628,6807.3857,3662
3663,7861,8206.367,6791,6807.3857,3663
3664,7944,8206.367,6573,6807.3857,3664
3665,7946,8206.367,6556,6807.3857,3665
3666,7635,8206.367,6743,6807.3857,3666
3667,8256,8206.367,6750,6807.3857,3667
3668,8154,8206.367,7012,6807.3857,3668
3669,8177,8206.367,7210,7275.607,3669
3670,8305,8206.367,7185,7275.607,3670
3671,8240,8206.367,6995,6807.3857,3671
3672,8171,8206.367,6781,6807.3857,3672
3673,8253,8206.367,6715,6807.3857,3673
3674,8325,8206.367,7067,7275.607,3674
3675,8264,8206.367,7121,7275.607,3675
3676,8120,8206.367,7163,7275.607,3676
3677,8035,8206.367,7082,7275.607,3677
3678,8254,8206.367,7208,7275.607,3678
3679,7996,8206.367,7248,7275.607,3679
3680,8226,8206.367,7449,7275.607,3680
3681,8301,8206.367,7245,7275.607,3681
3682,8110,8206.367,7155,7275.607,3682
3683,8157,8206.367,6718,6807.3857,3683
3684,8050,8206.367,6683,6807.3857,3684
3685,8083,8206.367,6548,6807.3857,3685
3686,8142,8206.367,6656,6807.3857,3686
3687,8125,8206.367,6669,6807.3857,3687
3688,8048,8206.367,6753,6807.3857,3688
3689,8109,8206.367,6662,6807.3857,3689
3690,8257,8206.367,6653,6807.3857,3690
3691,8056,8206.367,6345,6339.1646,3691
3692,8230,8206.367,6395,6339.1646,3692
3693,9406,9433.476,6536,6339.1646,3693
3694,9090,9433.476,6381,6339.1646,3694
3695,9189,9433.476,6628,6807.3857,3695
3696,8351,8206.367,6591,6807.3857,3696
3697,8138,8206.367,6545,6807.3857,3697
3698,8118,8206.367,6616,6807.3857,3698
3699,8293,8206.367,6481,6339.1646,3699
3700,8047,8206.367,6366,6339.1646,3700
3701,8501,8206.367,6342,6339.1646,3701
3702,9374,9433.476,6292,6339.1646,3702
3703,9524,9433.476,5869,5870.9434,3703
3704,9262,9433.476,5864,5870.9434,3704
3705,9238,9433.476,5854,5870.9434,3705
3706,9441,9433.476,5857,5870.9434,3706
3707,9322,9433.476,5824,5870.9434,3707
3708,9189,9433.476,6290,6339.1646,3708
3709,9294,9433.476,6273,6339.1646,3709
3710,9400,9433.476,6120,6339.1646,3710
3711,9445,9433.476,6144,6339.1646,3711
3712,9303,9433.476,6247,6339.1646,3712
3713,9325,9433.476,6412,6339.1646,3713
3714,9380,9433.476,6224,6339.1646,3714
3715,9242,9433.476,6171,6339.1646,3715
3716,9324,9433.476,6147,6339.1646,3716
3717,9224,9433.476,6236,6339.1646,3717
3718,9394,9433.476,6358,6339.1646,3718
3719,9421,9433.476,6118,6339.1646,3719
3720,9216,9433.476,6358,6339.1646,3720
3721,9327,9433.476,6252,6339.1646,3721
3722,8643,9433.476,6252,6339.1646,3722
3723,9261,9433.476,6410,6339.1646,3723
3724,9492,9433.476,6202,6339.1646,3724
3725,8843,8206.367,6241,6339.1646,3725
3726,7922,8206.367,6083,6339.1646,3726
3727,8020,8206.367,6297,6339.1646,3727
3728,8358,8206.367,6327,6339.1646,3728
3729,8090,8206.367,6309,6339.1646,3729
3730,8183,8206.367,6283,6339.1646,3730
3731,8223,8206.367,6295,6339.1646,3731
3732,8242,8206.367,6349,6339.1646,3732
3733,8174,8206.367,6371,6339.1646,3733
3734,8152,8206.367,6139,6339.1646,3734
3735,8224,8206.367,6313,6339.1646,3735
3736,7951,8206.367,6190,6339.1646,3736
3737,8118,8206.367,6364,6339.1646,3737
3738,8064,8206.367,6282,6339.1646,3738
3739,7845,8206.367,6392,6339.1646,3739
3740,9059,9433.476,6378,6339.1646,3740
3741,9354,9433.476,6377,6339.1646,3741
3742,9224,9433.476,6139,6339.1646,3742
3743,9080,9433.476,6404,6339.1646,3743
3744,9073,9433.476,6140,6339.1646,3744
3745,9165,9433.476,6163,6339.1646,3745
3746,9195,9433.476,6195,6339.1646,3746
3747,8190,8206.367,6222,6339.1646,3747
3748,7973,8206.367,6134,6339.1646,3748
3749,9348,8206.367,6383,6339.1646,3749
3750,8353,8206.367,6194,6339.1646,3750
3751,8190,8206.367,6228,6339.1646,3751
3752,8014,8206.367,6197,6339.1646,3752
3753,6974,6979.259,6267,6339.1646,3753
3754,6962,6979.259,6133,6339.1646,3754
3755,6818,6979.259,6061,6339.1646,3755
3756,8019,8206.367,6199,6339.1646,3756
3757,8380,8206.367,6129,6339.1646,3757
3758,8277,8206.367,6294,6339.1646,3758
3759,7042,6979.259,6367,6339.1646,3759
3760,6811,6979.259,6202,6339.1646,3760
3761,6953,6979.259,6416,6339.1646,3761
3762,7023,6979.259,6326,6339.1646,3762
3763,7013,6979.259,6237,6339.1646,3763
3764,6942,6979.259,6185,6339.1646,3764
3765,7384,6979.259,6340,6339.1646,3765
3766,8247,8206.367,6216,6339.1646,3766
3767,8138,8206.367,6288,6339.1646,3767
