lambda, kl_divergence
2938.3503503503507, 2.8362493187122364e-05
2943.3543543543547, 2.8314256266811903e-05
2948.3583583583586, 2.826620812573967e-05
2953.3623623623625, 2.8218314627450334e-05
2958.3663663663665, 2.8170552953108807e-05
2963.3703703703704, 2.812296945603097e-05
2968.3743743743744, 2.8075567419463105e-05
2973.378378378379, 2.8028318040760974e-05
2978.3823823823827, 2.7981194292395488e-05
2983.3863863863867, 2.7934248580734197e-05
2988.3903903903906, 2.7887477274952618e-05
2993.3943943943946, 2.7840861020290498e-05
2998.3983983983985, 2.779436660001422e-05
3003.4024024024025, 2.7748044493624354e-05
3008.4064064064064, 2.7701894798050526e-05
3013.410410410411, 2.7655896169512533e-05
3018.4144144144148, 2.7610011925868552e-05
3023.4184184184187, 2.7564306443927656e-05
3028.4224224224226, 2.7518766936357117e-05
3033.4264264264266, 2.7473373056656556e-05
3038.4304304304305, 2.7428091827221956e-05
3043.4344344344345, 2.7382981777910437e-05
3048.438438438439, 2.7338038515111146e-05
3053.442442442443, 2.7293243614269665e-05
3058.4464464464468, 2.7248552208548318e-05
3063.4504504504507, 2.7204030597408144e-05
3068.4544544544547, 2.715967077011991e-05
3073.4584584584586, 2.7115464350116166e-05
3078.4624624624626, 2.7071349116376906e-05
3083.4664664664665, 2.7027402847765994e-05
3088.470470470471, 2.6983612055391133e-05
3093.474474474475, 2.693998014506355e-05
3098.478478478479, 2.6896435540404193e-05
3103.4824824824827, 2.6853058281106146e-05
3108.4864864864867, 2.680982486228398e-05
3113.4904904904906, 2.676675684673877e-05
3118.4944944944946, 2.6723766713853303e-05
3123.4984984984985, 2.6680940971664596e-05
3128.502502502503, 2.663826467930689e-05
3133.506506506507, 2.6595739019946013e-05
3138.510510510511, 2.6553305872595984e-05
3143.5145145145148, 2.65110219008261e-05
3148.5185185185187, 2.646888319867189e-05
3153.5225225225226, 2.6426892778033326e-05
3158.5265265265266, 2.638500097920638e-05
3163.5305305305305, 2.634325164795222e-05
3168.534534534535, 2.630164307747566e-05
3173.538538538539, 2.626017643660031e-05
3178.542542542543, 2.6218817505962067e-05
3183.546546546547, 2.617758789799456e-05
3188.5505505505507, 2.6136500311640433e-05
3193.5545545545547, 2.6095554043300997e-05
3198.5585585585586, 2.6054719358232505e-05
3203.5625625625626, 2.601399877687758e-05
3208.566566566567, 2.5973422473686504e-05
3213.570570570571, 2.5932979572440898e-05
3218.574574574575, 2.589265959861942e-05
3223.578578578579, 2.5852440239343633e-05
3228.5825825825827, 2.5812367225833783e-05
3233.5865865865867, 2.577242094724773e-05
3238.5905905905906, 2.573259877940997e-05
3243.594594594595, 2.5692872990511637e-05
3248.598598598599, 2.5653293043465734e-05
3253.602602602603, 2.5613835770906475e-05
3258.606606606607, 2.557449942564929e-05
3263.610610610611, 2.553527232421585e-05
3268.6146146146148, 2.549616827790857e-05
3273.6186186186187, 2.545719571495514e-05
3278.6226226226227, 2.5418339004486896e-05
3283.626626626627, 2.5379588121184232e-05
3288.630630630631, 2.5340957017984945e-05
3293.634634634635, 2.5302455791736787e-05
3298.638638638639, 2.526407416610917e-05
3303.642642642643, 2.52257888305938e-05
3308.646646646647, 2.518762677337694e-05
3313.6506506506507, 2.514958652170725e-05
3318.6546546546547, 2.511166918660651e-05
3323.658658658659, 2.5073840302495333e-05
3328.662662662663, 2.503614153597483e-05
3333.666666666667, 2.499855389173799e-05
3338.670670670671, 2.4961088484852726e-05
3343.674674674675, 2.4923714412551336e-05
3348.678678678679, 2.4886465188425637e-05
3353.6826826826828, 2.4849325493289587e-05
3358.6866866866867, 2.4812306637169502e-05
3363.690690690691, 2.4775374584659364e-05
3368.694694694695, 2.4738566508182473e-05
3373.698698698699, 2.4701868616388702e-05
3378.702702702703, 2.4665280856193837e-05
3383.706706706707, 2.4628795237299743e-05
3388.710710710711, 2.4592412381158082e-05
3393.714714714715, 2.4556150720485656e-05
3398.718718718719, 2.4519990241555597e-05
3403.722722722723, 2.4483942278326223e-05
3408.726726726727, 2.4447972959041207e-05
